lgbm,lgbm_maxDepth_3_leafNum_2,lgbm_maxDepth_3_leafNum_3,lgbm_maxDepth_3_leafNum_4,lgbm_maxDepth_3_leafNum_5,lgbm_maxDepth_3_leafNum_6,lgbm_maxDepth_3_leafNum_7,lgbm_maxDepth_3_leafNum_8,lgbm_maxDepth_4_leafNum_2,lgbm_maxDepth_4_leafNum_4,lgbm_maxDepth_4_leafNum_6,lgbm_maxDepth_4_leafNum_7,lgbm_maxDepth_4_leafNum_9,lgbm_maxDepth_4_leafNum_11,lgbm_maxDepth_4_leafNum_12,lgbm_maxDepth_4_leafNum_14,lgbm_maxDepth_4_leafNum_16,lgbm_maxDepth_5_leafNum_3,lgbm_maxDepth_5_leafNum_6,lgbm_maxDepth_5_leafNum_9,lgbm_maxDepth_5_leafNum_12,lgbm_maxDepth_5_leafNum_15,lgbm_maxDepth_5_leafNum_19,lgbm_maxDepth_5_leafNum_22,lgbm_maxDepth_5_leafNum_25,lgbm_maxDepth_5_leafNum_28,lgbm_maxDepth_5_leafNum_32,lgbm_maxDepth_6_leafNum_6,lgbm_maxDepth_6_leafNum_12,lgbm_maxDepth_6_leafNum_18,lgbm_maxDepth_6_leafNum_25,lgbm_maxDepth_6_leafNum_31,lgbm_maxDepth_6_leafNum_38,lgbm_maxDepth_6_leafNum_44,lgbm_maxDepth_6_leafNum_51,lgbm_maxDepth_6_leafNum_57,lgbm_maxDepth_6_leafNum_64,lgbm_maxDepth_7_leafNum_12,lgbm_maxDepth_7_leafNum_24,lgbm_maxDepth_7_leafNum_37,lgbm_maxDepth_7_leafNum_50,lgbm_maxDepth_7_leafNum_63,lgbm_maxDepth_7_leafNum_76,lgbm_maxDepth_7_leafNum_89,lgbm_maxDepth_7_leafNum_102,lgbm_maxDepth_7_leafNum_115,lgbm_maxDepth_7_leafNum_128,lgbm_maxDepth_8_leafNum_25,lgbm_maxDepth_8_leafNum_50,lgbm_maxDepth_8_leafNum_76,lgbm_maxDepth_8_leafNum_102,lgbm_maxDepth_8_leafNum_127,lgbm_maxDepth_8_leafNum_153,lgbm_maxDepth_8_leafNum_179,lgbm_maxDepth_8_leafNum_204,lgbm_maxDepth_8_leafNum_230,lgbm_maxDepth_8_leafNum_256,lgbm_maxDepth_9_leafNum_51,lgbm_maxDepth_9_leafNum_102,lgbm_maxDepth_9_leafNum_153,lgbm_maxDepth_9_leafNum_204,lgbm_maxDepth_9_leafNum_255,lgbm_maxDepth_9_leafNum_307,lgbm_maxDepth_9_leafNum_358,lgbm_maxDepth_9_leafNum_409,lgbm_maxDepth_9_leafNum_460,lgbm_maxDepth_9_leafNum_512,lgbm_maxDepth_10_leafNum_102,lgbm_maxDepth_10_leafNum_204,lgbm_maxDepth_10_leafNum_306,lgbm_maxDepth_10_leafNum_409,lgbm_maxDepth_10_leafNum_511,lgbm_maxDepth_10_leafNum_614,lgbm_maxDepth_10_leafNum_716,lgbm_maxDepth_10_leafNum_819,lgbm_maxDepth_10_leafNum_921,lgbm_maxDepth_10_leafNum_1024,lgbm_maxDepth_11_leafNum_204,lgbm_maxDepth_11_leafNum_408,lgbm_maxDepth_11_leafNum_613,lgbm_maxDepth_11_leafNum_818,lgbm_maxDepth_11_leafNum_1023,lgbm_maxDepth_11_leafNum_1228,lgbm_maxDepth_11_leafNum_1433,lgbm_maxDepth_11_leafNum_1638,lgbm_maxDepth_11_leafNum_1843,lgbm_maxDepth_11_leafNum_2048,lgbm_maxDepth_12_leafNum_409,lgbm_maxDepth_12_leafNum_818,lgbm_maxDepth_12_leafNum_1228,lgbm_maxDepth_12_leafNum_1638,lgbm_maxDepth_12_leafNum_2047,lgbm_maxDepth_12_leafNum_2457,lgbm_maxDepth_12_leafNum_2867,lgbm_maxDepth_12_leafNum_3276,lgbm_maxDepth_12_leafNum_3686,lgbm_maxDepth_12_leafNum_4096
0.8092007299207583,0.7868992089467989,0.7898083541836377,0.791191848777391,0.7920607837785549,0.7928563080947708,0.7933518999461828,0.7936274017812954,0.7868992089467989,0.791191848777391,0.7930503392031525,0.7937100126901626,0.7946053053106079,0.7957470386799168,0.7957963454238262,0.7968315033992548,0.797242253045388,0.7898083541836377,0.7930572461502043,0.7950568940512862,0.7966163847320207,0.7979463854577342,0.7994230362462507,0.8003833437823917,0.8010870926906672,0.8019910358889057,0.8021684467658762,0.7930572461502043,0.7970416821380717,0.8006139351817638,0.8024021974468185,0.8051068695901398,0.8066220442449223,0.8079463294256806,0.8095213780616797,0.8094749404963736,0.8099573550446141,0.7975027758399105,0.8039217296719852,0.8087331132063583,0.8118098815731768,0.8152064445583889,0.8169516063030986,0.8189245703266662,0.8195135774855802,0.818784683881111,0.8205694971920483,0.8050449511147189,0.8138552310216512,0.8211442652020642,0.8270074364125135,0.8291907457473731,0.8318352309942594,0.8325790123903141,0.8332543828581946,0.8331422167411106,0.8331422167411106,0.8175032870237204,0.8301865908969825,0.8394530745060371,0.843356595869597,0.8438941713018887,0.8450542986627384,0.8453114465353545,0.8453114465353545,0.8453114465353545,0.8453114465353545,0.8335150554388191,0.8500452012704214,0.856263339286295,0.8626464395767441,0.8594650305531926,0.8594650305531926,0.8594650305531926,0.8594650305531926,0.8594650305531926,0.8594650305531926,0.8586390157264637,0.8706003101300576,0.8716445030481899,0.8747462288785746,0.8747462288785746,0.8747462288785746,0.8747462288785746,0.8747462288785746,0.8747462288785746,0.8747462288785746,0.8813617059498609,0.88565879847362,0.8875610866998551,0.8875610866998551,0.8875610866998551,0.8875610866998551,0.8875610866998551,0.8875610866998551,0.8875610866998551,0.8875610866998551
0.8111210320778223,0.7883865427555573,0.7914318758403307,0.7929926659585393,0.7939649796254875,0.7946131182914071,0.7952586029886396,0.7956765686232642,0.7883865427555573,0.7929926659585393,0.794954201474715,0.7955122821078258,0.7966594831002664,0.7975457498168248,0.7984512842771839,0.7989189659849785,0.7997452932965057,0.7914318758403307,0.7951528522791586,0.7971293905090149,0.7988088921387002,0.7998727806379468,0.8020684137534497,0.8026712494407414,0.8036420859068246,0.8043136471591879,0.8045455160446229,0.7951528522791586,0.7987212526349301,0.802152522523334,0.8053430659165703,0.807248124324847,0.8093143413876399,0.8100357306223298,0.8113942053416411,0.8121486198292375,0.8118717057866542,0.7993491757725777,0.8056130661253842,0.8104344164613984,0.8163778226632397,0.8197024005139887,0.8196389600740404,0.8209470778250509,0.8218504644904461,0.822558267092704,0.8229964710678516,0.8066563624790053,0.8178797300571059,0.8244732354872036,0.8273898553948533,0.8315571965688526,0.8321168447909932,0.8345378857598258,0.8347359740055484,0.8345383884901901,0.8345383884901901,0.8191169503445703,0.8338575813894054,0.8410744371768506,0.8443635785627918,0.8449573414304348,0.8469801446272445,0.8466310457353965,0.8466310457353965,0.8466310457353965,0.8466310457353965,0.8391689621221758,0.8508893574322494,0.8585769091575761,0.8620003901686913,0.8591571822372494,0.8591571822372494,0.8591571822372494,0.8591571822372494,0.8591571822372494,0.8591571822372494,0.8605182575531887,0.8727863651130284,0.8742048339006896,0.871819229396665,0.871819229396665,0.871819229396665,0.871819229396665,0.871819229396665,0.871819229396665,0.871819229396665,0.8835464989418831,0.8879424485710861,0.8910583421006768,0.8910583421006768,0.8910583421006768,0.8910583421006768,0.8910583421006768,0.8910583421006768,0.8910583421006768,0.8910583421006768
0.8108776640961428,0.7888963569694938,0.7917764712494716,0.7932492835539218,0.7942920664166829,0.7950826060408189,0.7956786148391477,0.7960992477854743,0.7888963569694938,0.7932492835539218,0.7953193059584536,0.7958441258990095,0.7970334253944251,0.797951373162753,0.7982641170738709,0.7989407056298774,0.7992690604378991,0.7917764712494716,0.7954632245769993,0.7971975337160531,0.7989095333343499,0.8002385552853645,0.8021381757694778,0.8030427107949859,0.8036362760999258,0.8043375797931331,0.8045375446693253,0.7954632245769993,0.7996238572274896,0.8022647648247284,0.8049168676418098,0.8072185970939194,0.809393252407627,0.8096107009374146,0.8116305178814265,0.8111084642491337,0.8111454691638111,0.7996830421065544,0.8062415122231281,0.8100123256830991,0.8151323912566308,0.8173563666572629,0.8183889623434288,0.8214089187357189,0.8216904520439441,0.8221175761517642,0.8214925824514965,0.8061003461394111,0.8160130065607889,0.8239239203539814,0.8282124673223863,0.8299216885806646,0.8338187665593323,0.8332813284309675,0.8318655842008458,0.8324162857163484,0.8324162857163484,0.8176749698735601,0.8318466289418432,0.8407989129599066,0.8455331127490803,0.8462502645005194,0.846751484091241,0.8454642184594345,0.8454642184594345,0.8454642184594345,0.8454642184594345,0.8358947765341537,0.8500271541972654,0.8604115487291606,0.861161589290419,0.8641653386543371,0.8641653386543371,0.8641653386543371,0.8641653386543371,0.8641653386543371,0.8641653386543371,0.8599238727288877,0.8698102977702162,0.8741707468020565,0.8733058728120122,0.8733058728120122,0.8733058728120122,0.8733058728120122,0.8733058728120122,0.8733058728120122,0.8733058728120122,0.877157828157962,0.8843123970306097,0.8899652539199951,0.8899652539199951,0.8899652539199951,0.8899652539199951,0.8899652539199951,0.8899652539199951,0.8899652539199951,0.8899652539199951
0.810058272605276,0.7878309219313178,0.7905233727218559,0.7919179942674422,0.7928680368813446,0.7934500461517616,0.7941752457573519,0.7946383993110461,0.7878309219313178,0.7919179942674422,0.7937851696568108,0.7945912235500214,0.7956514046298138,0.7967411905332725,0.7968718980785816,0.7977153831255241,0.798084310832949,0.7905233727218559,0.7939775525910358,0.7957435443442185,0.7973860850371839,0.7993494962245051,0.8007887313807157,0.8017522273286033,0.8022472048303488,0.8032473628134121,0.803692076028806,0.7939775525910358,0.7977147943431038,0.801182116369595,0.8044289832801528,0.8061708835889114,0.8077922009997683,0.8092252819163396,0.8106197248473759,0.8105816924297251,0.8105098859374542,0.7980855305766469,0.8048252368617447,0.8101218193581998,0.8132392032015081,0.817170495674262,0.8174917044602716,0.8208826509051839,0.8211533444836788,0.8199678207510248,0.8203400379789452,0.8059845838789026,0.8157514684948018,0.8235229742228958,0.8272669598578166,0.8298137550019951,0.8309224916940101,0.8297736618458735,0.8323613162519542,0.8323613162519542,0.8323613162519542,0.8171532212800965,0.8319246536032054,0.8382650048694889,0.8434570057493432,0.8446009686737901,0.8447596920188651,0.8447596920188651,0.8447596920188651,0.8447596920188651,0.8447596920188651,0.8367075819719326,0.8524217922463186,0.8551711500628825,0.8578413928241064,0.8584571042929273,0.8584571042929273,0.8584571042929273,0.8584571042929273,0.8584571042929273,0.8584571042929273,0.8607787491256882,0.8706548929074157,0.8712237122465094,0.8731242532642141,0.8731242532642141,0.8731242532642141,0.8731242532642141,0.8731242532642141,0.8731242532642141,0.8731242532642141,0.8780780051453867,0.8868747381618295,0.8868747381618296,0.8868747381618296,0.8868747381618296,0.8868747381618296,0.8868747381618296,0.8868747381618296,0.8868747381618296,0.8868747381618296
0.811838810315753,0.7887605763663874,0.791917798589719,0.7931825366193656,0.7941386792911505,0.7948595113042636,0.7954544673150225,0.7956779756189287,0.7887605763663874,0.7931825366193656,0.7950798866319715,0.7956595535122837,0.7968487785946595,0.7978610953273882,0.7980229732247994,0.7989051386628838,0.798964127194409,0.791917798589719,0.7952958760512493,0.7973113774441691,0.7993521660310212,0.8001381242649837,0.8022723464746111,0.8023112360104585,0.8038561320113158,0.8046073834629267,0.8044431279641251,0.7952958760512493,0.7993659392468957,0.802081713115345,0.8052966937498591,0.8077095446733223,0.8090006213958506,0.8103386725319447,0.811665403375829,0.8110370589377256,0.8132501250608002,0.7996088230222334,0.8059236204075536,0.8112900608617749,0.814727921397221,0.816530404942188,0.8190060410702147,0.8218862486284457,0.8211938957520442,0.8215428754700884,0.8220382847022888,0.8071978357009606,0.8168517228778005,0.8237935760447139,0.8280721523858963,0.8288188677149415,0.8324601513318322,0.8322416310841373,0.8337865494664704,0.8325253804213875,0.8325253804213875,0.8179469483443114,0.8317011976396564,0.8390290989830753,0.8422965887118717,0.8436482972827442,0.8460938953181878,0.8451452590490545,0.8451452590490545,0.8451452590490545,0.8451452590490545,0.8347359501490847,0.8520576543201034,0.8585433545025365,0.8628632207928455,0.8598924788737806,0.8598924788737806,0.8598924788737806,0.8598924788737806,0.8598924788737806,0.8598924788737806,0.8584048600823762,0.8715412102022067,0.8751448546330034,0.8775672572816754,0.8775672572816754,0.8775672572816754,0.8775672572816754,0.8775672572816754,0.8775672572816754,0.8775672572816754,0.886162361199556,0.8892640536901992,0.890500767960084,0.890500767960084,0.890500767960084,0.890500767960084,0.890500767960084,0.890500767960084,0.890500767960084,0.890500767960084
0.8109574144348034,0.7889220771370034,0.791757405372572,0.7931626693101927,0.7938807434513329,0.7947486893477218,0.795250960454094,0.7957173715625433,0.7889220771370034,0.7931626693101927,0.7949636001221769,0.7955264028912699,0.7968393723346321,0.7977691859169017,0.7984133238304782,0.7988935092344065,0.7992958725805237,0.791757405372572,0.7949923878918324,0.7969370186690875,0.798949213738706,0.7999225431964587,0.8018010718175212,0.8031434535697161,0.80379607721029,0.8039464826861311,0.8045420115663467,0.7949923878918324,0.7991593137106935,0.8019303690743578,0.8045082735381979,0.8070346459875947,0.8093310649198111,0.8101709125791159,0.8116969992374915,0.8119644164968907,0.8124938023310296,0.79943341797261,0.8051546255313928,0.8103635418101032,0.8156217510592884,0.8176262627044772,0.8188096241278842,0.8203514611391896,0.8213448124362897,0.821176893177465,0.8226080494505282,0.8070980696411696,0.8167756304458498,0.8247089665297954,0.8276522376030521,0.8322090256544157,0.832577473639413,0.8330358135151636,0.834642456258126,0.8320182614325625,0.8320182614325625,0.8178516619494102,0.8327029608198924,0.8417508329047722,0.846782264274301,0.8471024828562296,0.8461939350266232,0.8448746298033268,0.8448746298033268,0.8448746298033268,0.8448746298033268,0.8351039317423563,0.850005451998892,0.8602582353369314,0.8614507535118543,0.8638542751022453,0.8638542751022453,0.8638542751022453,0.8638542751022453,0.8638542751022453,0.8638542751022453,0.8623465342283896,0.874441455051495,0.8784375287307928,0.8726102020231524,0.8726102020231524,0.8726102020231524,0.8726102020231524,0.8726102020231524,0.8726102020231524,0.8726102020231524,0.8811223215037312,0.8859633118967012,0.8900310487564271,0.8900310487564271,0.8900310487564271,0.8900310487564271,0.8900310487564271,0.8900310487564271,0.8900310487564271,0.8900310487564271
0.8099860046495035,0.7877762104460433,0.7905907515558026,0.7918387155527056,0.7929154271196013,0.7935853820451498,0.7941075170267909,0.7945268117978582,0.7877762104460433,0.7918387155527056,0.7937399879881359,0.7944521029666954,0.7955857272263605,0.7967465247508891,0.7968791659394041,0.7974924134824437,0.7984025396615756,0.7905907515558026,0.7940661863927971,0.7956321045328899,0.7977473601880365,0.799343602266167,0.800576949205559,0.8021431540052604,0.8024960121839251,0.8032258255955763,0.8038886136004941,0.7940661863927971,0.7980215841066665,0.800973999879684,0.8039489851470372,0.8066904370954633,0.8082032224897557,0.8091303997505515,0.8098680106478877,0.8096210008840059,0.8103785070772587,0.7982118662583071,0.8044661987083137,0.8092774720552098,0.8128863650175613,0.8156827006596663,0.817962773107485,0.8190929441088339,0.8197044363997964,0.8208416602605202,0.8208298314626842,0.8052215286988936,0.8158270527109833,0.8211128307808586,0.8270733362713847,0.8296641447218026,0.8327382957056197,0.8315035938045952,0.8317429167006889,0.8317429167006889,0.8317429167006889,0.8163204119747243,0.8336446918664835,0.8405888396739488,0.8416996146663867,0.8441808343536772,0.8442956940380729,0.844605248538232,0.844605248538232,0.844605248538232,0.844605248538232,0.8335359579171436,0.8532764963829768,0.8609213745644324,0.8608722227716628,0.8609079131841717,0.8609079131841717,0.8609079131841717,0.8609079131841717,0.8609079131841717,0.8609079131841717,0.8582915235918502,0.8734302073281802,0.8739970736909115,0.8736296651698097,0.8736296651698097,0.8736296651698097,0.8736296651698097,0.8736296651698097,0.8736296651698097,0.8736296651698097,0.8812029851932762,0.8938940973127195,0.8889762601932789,0.8889762601932789,0.8889762601932789,0.8889762601932789,0.8889762601932789,0.8889762601932789,0.8889762601932789,0.8889762601932789
0.8121245606518613,0.7878582028416113,0.7910390325200684,0.7925624617663981,0.7934662254795664,0.7944346016658871,0.7947215780633138,0.7951954177876517,0.7878582028416113,0.7925624617663981,0.7946172675385921,0.7954562771704833,0.796691757700985,0.7974603041629408,0.7980076966107715,0.7987678300866818,0.7993201245859847,0.7910390325200684,0.7947183060117472,0.7967896859604305,0.7985304074941484,0.8004396129975113,0.8016192766841373,0.803124928730546,0.8036360122525685,0.8048412979709823,0.8048718310930586,0.7947183060117472,0.7988726911183691,0.8022592433991174,0.8047546475719872,0.8079246203405899,0.8098885304829812,0.8109258091369246,0.8114188752847593,0.8123574246679489,0.8128213014644246,0.7991602425566919,0.8054847618471013,0.8107701973027897,0.8149783203254964,0.8192357681697455,0.8192077882981155,0.8219606325986677,0.8216113606780471,0.8216549088350177,0.8221540167860412,0.8068274853526431,0.817008305077211,0.8268197273106315,0.829113219387987,0.8321701320575133,0.831351343549352,0.8358434537037489,0.8342408315124415,0.834486634809533,0.834486634809533,0.8186979882880336,0.831744139523433,0.8407189297641167,0.843801946966063,0.8464535001370186,0.8483752149319725,0.8460523574615463,0.8460523574615463,0.8460523574615463,0.8460523574615463,0.8372319734490465,0.8538686111730812,0.857072344782084,0.8598228045567643,0.8628202043673134,0.8628202043673134,0.8628202043673134,0.8628202043673134,0.8628202043673134,0.8628202043673134,0.8587564790204261,0.874285350386652,0.8779299135317805,0.877994957285605,0.877994957285605,0.877994957285605,0.877994957285605,0.877994957285605,0.877994957285605,0.877994957285605,0.8767667865751183,0.8906513246249111,0.8882989063508101,0.8882989063508101,0.8882989063508101,0.8882989063508101,0.8882989063508101,0.8882989063508101,0.8882989063508101,0.8882989063508101
0.8105182851252691,0.787208247938219,0.7900879659701114,0.7912544924313861,0.7923104371183699,0.7931105158168873,0.7936952107615021,0.7940495458753902,0.787208247938219,0.7912544924313861,0.7932250516438792,0.7939525560227593,0.7950423694715943,0.7959757690830055,0.7965787149914578,0.7972465526419155,0.7976235352199503,0.7900879659701114,0.7932131610796076,0.7953758230382002,0.797258716938365,0.798313506871523,0.7998799909067204,0.8009189370836988,0.8015869090178662,0.802750468756025,0.8023872864115591,0.7932131610796076,0.7974965932136725,0.8006282959183396,0.8039428689336554,0.8056156441203755,0.8083731372916959,0.8093754765242515,0.8095795094311012,0.8108083164187794,0.8110036802792049,0.7975414190097743,0.8036826912329922,0.8090906904729602,0.8134650094372009,0.8164550639173759,0.8189252910927374,0.8196791030276511,0.8208112782525909,0.8211638194738422,0.8220628665577291,0.8050246589308254,0.816538785936916,0.8231946363491603,0.8277088535456996,0.8297975419656134,0.8322337105742641,0.8336836725025942,0.8317853673947384,0.8326472122958346,0.8326472122958346,0.817732149341927,0.8339232983396987,0.838333313959752,0.8468387077077029,0.8459109630759842,0.8498221680830091,0.847461279266433,0.847461279266433,0.847461279266433,0.847461279266433,0.8373327892788658,0.8492907433139444,0.8585333331092977,0.8608609548583377,0.8614292435185393,0.8614292435185393,0.8614292435185393,0.8614292435185393,0.8614292435185393,0.8614292435185393,0.8559074715445847,0.8715541934948448,0.8747535893923748,0.8753635004074838,0.8753635004074838,0.8753635004074838,0.8753635004074838,0.8753635004074838,0.8753635004074838,0.8753635004074838,0.8821680265583705,0.8945944069347386,0.89361800038286,0.89361800038286,0.89361800038286,0.89361800038286,0.89361800038286,0.89361800038286,0.89361800038286,0.89361800038286
0.8116174579505442,0.7895975424141018,0.7923911909059311,0.7938334346984632,0.7946854247422188,0.7953407388586564,0.7957921646172007,0.7963240195002568,0.7895975424141018,0.7938334346984632,0.7956036738538292,0.7960221063041593,0.7972430644454969,0.7981279139390247,0.7986858479759261,0.7992747924083687,0.7994955107752344,0.7923911909059311,0.7957183040254221,0.7976742508937267,0.7992181005605906,0.8006946332044551,0.8021185646456561,0.8028455825543488,0.8042164178179411,0.8043846447374573,0.8051022396144271,0.7957183040254221,0.7995587453309659,0.8026877208406042,0.8057715933723837,0.8077499277422663,0.8096179915937931,0.8102241740667286,0.8110817233247414,0.8117316770777259,0.8124163909842732,0.7993938528209302,0.8056151920499344,0.8115441560348343,0.8147781333773434,0.8179208588605542,0.8196515383270377,0.8221419445074378,0.8209017933897792,0.8213310838687614,0.8218222079091728,0.807260867101758,0.816562644597246,0.8232782206134495,0.8274943530675741,0.8313729896528026,0.8327995629689736,0.8319281238531646,0.83336068120122,0.83336068120122,0.83336068120122,0.8183635795162529,0.8341794752122401,0.8398966234926851,0.8426653583890626,0.8446261779628959,0.8461681785755286,0.845777306330163,0.845777306330163,0.845777306330163,0.845777306330163,0.8356948509073485,0.8529095957271904,0.8570318925528015,0.8598313257952982,0.8612535880949005,0.8612535880949005,0.8612535880949005,0.8612535880949005,0.8612535880949005,0.8612535880949005,0.8585851230709148,0.8704132569923002,0.875024577442902,0.8736332420387197,0.8736332420387197,0.8736332420387197,0.8736332420387197,0.8736332420387197,0.8736332420387197,0.8736332420387197,0.8839510787079374,0.8868932097839142,0.8928954528726348,0.8928954528726348,0.8928954528726348,0.8928954528726348,0.8928954528726348,0.8928954528726348,0.8928954528726348,0.8928954528726348
